"IDRow","ID","consent","country","year","Block","ChoiceQuestion","Choice","ChoiceSum","alt1attr1hh2","alt1attr1hh3","alt1attr2coast2","alt1attr2coast3","alt1attr3cost","alt1attr4perk1","alt1attr4perk2","alt2attr1hh2","alt2attr1hh3","alt2attr2coast2","alt2attr2coast3","alt2attr3cost","alt2attr4perk1","alt2attr4perk2","alt3attr1hh2","alt3attr1hh3","alt3attr2coast2","alt3attr2coast3","alt3attr3cost","alt3attr4perk1","alt3attr4perk2","env1","env2","env3","env4","env5","env6","env7","pay_elecbill","marital_status","num_adults","num_children","education","economic_status","distance_coast","buy_green_energy","ideo","income","duration_mins","too_short","age","completed","female","England","NI","Scotland","Double_id","cohabit","employed","higheduc","highincome","green"
"12930",12930,1293,1,3,1988,2,10,2,17,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,2,2,3,2,3,2,2,300,5,2,0,8,7,10,2,9,1,17,NA,29,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"13001",13001,1301,1,3,1998,2,1,2,14,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,2,1,3,2,2,1,1,150,1,4,3,4,7,5,3,3,4,17.25,NA,19,1,0,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13002",13002,1301,1,3,1998,2,2,2,14,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,2,1,3,2,2,1,1,150,1,4,3,4,7,5,3,3,4,17.25,NA,19,1,0,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13003",13003,1301,1,3,1998,2,3,1,14,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,2,1,3,2,2,1,1,150,1,4,3,4,7,5,3,3,4,17.25,NA,19,1,0,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13004",13004,1301,1,3,1998,2,4,1,14,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,2,1,3,2,2,1,1,150,1,4,3,4,7,5,3,3,4,17.25,NA,19,1,0,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13005",13005,1301,1,3,1998,2,5,2,14,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,2,1,3,2,2,1,1,150,1,4,3,4,7,5,3,3,4,17.25,NA,19,1,0,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13006",13006,1301,1,3,1998,2,6,2,14,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,2,1,3,2,2,1,1,150,1,4,3,4,7,5,3,3,4,17.25,NA,19,1,0,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13007",13007,1301,1,3,1998,2,7,1,14,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,2,1,3,2,2,1,1,150,1,4,3,4,7,5,3,3,4,17.25,NA,19,1,0,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13008",13008,1301,1,3,1998,2,8,1,14,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,2,1,3,2,2,1,1,150,1,4,3,4,7,5,3,3,4,17.25,NA,19,1,0,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13009",13009,1301,1,3,1998,2,9,1,14,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,2,1,3,2,2,1,1,150,1,4,3,4,7,5,3,3,4,17.25,NA,19,1,0,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13010",13010,1301,1,3,1998,2,10,1,14,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,2,1,3,2,2,1,1,150,1,4,3,4,7,5,3,3,4,17.25,NA,19,1,0,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13051",13051,1306,1,3,1962,2,1,3,25,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,1,2000,2,5,0,6,6,3,2,4,6,17.33333397,NA,55,1,1,0,0,1,NA,TRUE,FALSE,TRUE,TRUE,FALSE
"13052",13052,1306,1,3,1962,2,2,2,25,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,3,3,3,2,3,2,1,2000,2,5,0,6,6,3,2,4,6,17.33333397,NA,55,1,1,0,0,1,NA,TRUE,FALSE,TRUE,TRUE,FALSE
"13053",13053,1306,1,3,1962,2,3,3,25,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,3,3,3,2,3,2,1,2000,2,5,0,6,6,3,2,4,6,17.33333397,NA,55,1,1,0,0,1,NA,TRUE,FALSE,TRUE,TRUE,FALSE
"13054",13054,1306,1,3,1962,2,4,3,25,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,3,3,3,2,3,2,1,2000,2,5,0,6,6,3,2,4,6,17.33333397,NA,55,1,1,0,0,1,NA,TRUE,FALSE,TRUE,TRUE,FALSE
"13055",13055,1306,1,3,1962,2,5,3,25,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,3,3,3,2,3,2,1,2000,2,5,0,6,6,3,2,4,6,17.33333397,NA,55,1,1,0,0,1,NA,TRUE,FALSE,TRUE,TRUE,FALSE
"13056",13056,1306,1,3,1962,2,6,3,25,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,1,2000,2,5,0,6,6,3,2,4,6,17.33333397,NA,55,1,1,0,0,1,NA,TRUE,FALSE,TRUE,TRUE,FALSE
"13057",13057,1306,1,3,1962,2,7,3,25,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,3,3,3,2,3,2,1,2000,2,5,0,6,6,3,2,4,6,17.33333397,NA,55,1,1,0,0,1,NA,TRUE,FALSE,TRUE,TRUE,FALSE
"13058",13058,1306,1,3,1962,2,8,1,25,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,1,2000,2,5,0,6,6,3,2,4,6,17.33333397,NA,55,1,1,0,0,1,NA,TRUE,FALSE,TRUE,TRUE,FALSE
"13059",13059,1306,1,3,1962,2,9,3,25,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,1,2000,2,5,0,6,6,3,2,4,6,17.33333397,NA,55,1,1,0,0,1,NA,TRUE,FALSE,TRUE,TRUE,FALSE
"13060",13060,1306,1,3,1962,2,10,1,25,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,1,2000,2,5,0,6,6,3,2,4,6,17.33333397,NA,55,1,1,0,0,1,NA,TRUE,FALSE,TRUE,TRUE,FALSE
"13061",13061,1307,1,3,1969,2,1,2,17,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,800,2,2,0,4,5,30,2,4,1,17.35000038,NA,48,1,1,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13062",13062,1307,1,3,1969,2,2,1,17,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,800,2,2,0,4,5,30,2,4,1,17.35000038,NA,48,1,1,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13063",13063,1307,1,3,1969,2,3,2,17,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,800,2,2,0,4,5,30,2,4,1,17.35000038,NA,48,1,1,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13064",13064,1307,1,3,1969,2,4,2,17,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,800,2,2,0,4,5,30,2,4,1,17.35000038,NA,48,1,1,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13065",13065,1307,1,3,1969,2,5,1,17,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,2,1,2,1,1,1,1,800,2,2,0,4,5,30,2,4,1,17.35000038,NA,48,1,1,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13066",13066,1307,1,3,1969,2,6,1,17,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,800,2,2,0,4,5,30,2,4,1,17.35000038,NA,48,1,1,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13067",13067,1307,1,3,1969,2,7,2,17,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,2,1,2,1,1,1,1,800,2,2,0,4,5,30,2,4,1,17.35000038,NA,48,1,1,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13068",13068,1307,1,3,1969,2,8,2,17,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,800,2,2,0,4,5,30,2,4,1,17.35000038,NA,48,1,1,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13069",13069,1307,1,3,1969,2,9,2,17,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,800,2,2,0,4,5,30,2,4,1,17.35000038,NA,48,1,1,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13070",13070,1307,1,3,1969,2,10,2,17,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,800,2,2,0,4,5,30,2,4,1,17.35000038,NA,48,1,1,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13091",13091,1310,1,3,1972,2,1,2,17,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,1,480,5,2,0,4,5,0.100000001,2,4,2,17.48333359,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13092",13092,1310,1,3,1972,2,2,2,17,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,2,1,1,2,2,1,1,480,5,2,0,4,5,0.100000001,2,4,2,17.48333359,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13093",13093,1310,1,3,1972,2,3,1,17,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,2,1,1,2,2,1,1,480,5,2,0,4,5,0.100000001,2,4,2,17.48333359,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13094",13094,1310,1,3,1972,2,4,1,17,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,2,1,1,2,2,1,1,480,5,2,0,4,5,0.100000001,2,4,2,17.48333359,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13095",13095,1310,1,3,1972,2,5,2,17,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,2,1,1,2,2,1,1,480,5,2,0,4,5,0.100000001,2,4,2,17.48333359,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13096",13096,1310,1,3,1972,2,6,2,17,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,1,480,5,2,0,4,5,0.100000001,2,4,2,17.48333359,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13097",13097,1310,1,3,1972,2,7,1,17,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,2,1,1,2,2,1,1,480,5,2,0,4,5,0.100000001,2,4,2,17.48333359,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13098",13098,1310,1,3,1972,2,8,2,17,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,1,480,5,2,0,4,5,0.100000001,2,4,2,17.48333359,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13099",13099,1310,1,3,1972,2,9,3,17,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,1,480,5,2,0,4,5,0.100000001,2,4,2,17.48333359,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13100",13100,1310,1,3,1972,2,10,1,17,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,1,480,5,2,0,4,5,0.100000001,2,4,2,17.48333359,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"13161",13161,1317,1,3,1975,2,1,3,22,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,3,3,2,3,3,2,2,1000,1,2,2,4,6,25,2,2,2,17.98333359,NA,42,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13162",13162,1317,1,3,1975,2,2,2,22,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,3,3,2,3,3,2,2,1000,1,2,2,4,6,25,2,2,2,17.98333359,NA,42,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13163",13163,1317,1,3,1975,2,3,3,22,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,3,3,2,3,3,2,2,1000,1,2,2,4,6,25,2,2,2,17.98333359,NA,42,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13164",13164,1317,1,3,1975,2,4,3,22,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,3,3,2,3,3,2,2,1000,1,2,2,4,6,25,2,2,2,17.98333359,NA,42,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13165",13165,1317,1,3,1975,2,5,2,22,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,3,3,2,3,3,2,2,1000,1,2,2,4,6,25,2,2,2,17.98333359,NA,42,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13166",13166,1317,1,3,1975,2,6,3,22,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,3,3,2,3,3,2,2,1000,1,2,2,4,6,25,2,2,2,17.98333359,NA,42,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13167",13167,1317,1,3,1975,2,7,1,22,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,3,3,2,3,3,2,2,1000,1,2,2,4,6,25,2,2,2,17.98333359,NA,42,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13168",13168,1317,1,3,1975,2,8,1,22,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,3,3,2,3,3,2,2,1000,1,2,2,4,6,25,2,2,2,17.98333359,NA,42,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13169",13169,1317,1,3,1975,2,9,3,22,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,3,3,2,3,3,2,2,1000,1,2,2,4,6,25,2,2,2,17.98333359,NA,42,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13170",13170,1317,1,3,1975,2,10,1,22,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,3,3,2,3,3,2,2,1000,1,2,2,4,6,25,2,2,2,17.98333359,NA,42,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"13171",13171,1318,1,3,1955,2,1,2,17,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,1,600,2,2,0,5,1,1,2,7,5,18.01666641,NA,62,1,0,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"13172",13172,1318,1,3,1955,2,2,2,17,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,2,2,2,2,3,3,1,600,2,2,0,5,1,1,2,7,5,18.01666641,NA,62,1,0,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"13173",13173,1318,1,3,1955,2,3,1,17,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,2,2,2,2,3,3,1,600,2,2,0,5,1,1,2,7,5,18.01666641,NA,62,1,0,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"13174",13174,1318,1,3,1955,2,4,1,17,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,2,2,2,2,3,3,1,600,2,2,0,5,1,1,2,7,5,18.01666641,NA,62,1,0,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"13175",13175,1318,1,3,1955,2,5,2,17,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,2,2,2,2,3,3,1,600,2,2,0,5,1,1,2,7,5,18.01666641,NA,62,1,0,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"13176",13176,1318,1,3,1955,2,6,2,17,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,1,600,2,2,0,5,1,1,2,7,5,18.01666641,NA,62,1,0,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"13177",13177,1318,1,3,1955,2,7,1,17,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,2,2,2,2,3,3,1,600,2,2,0,5,1,1,2,7,5,18.01666641,NA,62,1,0,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"13178",13178,1318,1,3,1955,2,8,2,17,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,1,600,2,2,0,5,1,1,2,7,5,18.01666641,NA,62,1,0,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"13179",13179,1318,1,3,1955,2,9,3,17,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,1,600,2,2,0,5,1,1,2,7,5,18.01666641,NA,62,1,0,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"13180",13180,1318,1,3,1955,2,10,1,17,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,1,600,2,2,0,5,1,1,2,7,5,18.01666641,NA,62,1,0,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"13231",13231,1324,1,3,1983,2,1,1,19,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,3,1300,1,1,0,5,1,100,2,6,3,18.28333282,NA,34,1,0,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"13232",13232,1324,1,3,1983,2,2,2,19,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,2,2,2,1,1,3,1300,1,1,0,5,1,100,2,6,3,18.28333282,NA,34,1,0,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"13233",13233,1324,1,3,1983,2,3,2,19,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,1,2,2,2,1,1,3,1300,1,1,0,5,1,100,2,6,3,18.28333282,NA,34,1,0,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"13234",13234,1324,1,3,1983,2,4,2,19,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,1,2,2,2,1,1,3,1300,1,1,0,5,1,100,2,6,3,18.28333282,NA,34,1,0,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"13235",13235,1324,1,3,1983,2,5,3,19,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,1,2,2,2,1,1,3,1300,1,1,0,5,1,100,2,6,3,18.28333282,NA,34,1,0,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"13236",13236,1324,1,3,1983,2,6,2,19,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,3,1300,1,1,0,5,1,100,2,6,3,18.28333282,NA,34,1,0,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"13237",13237,1324,1,3,1983,2,7,2,19,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,1,2,2,2,1,1,3,1300,1,1,0,5,1,100,2,6,3,18.28333282,NA,34,1,0,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"13238",13238,1324,1,3,1983,2,8,1,19,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,3,1300,1,1,0,5,1,100,2,6,3,18.28333282,NA,34,1,0,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"13239",13239,1324,1,3,1983,2,9,2,19,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,3,1300,1,1,0,5,1,100,2,6,3,18.28333282,NA,34,1,0,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"13240",13240,1324,1,3,1983,2,10,2,19,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,3,1300,1,1,0,5,1,100,2,6,3,18.28333282,NA,34,1,0,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"13241",13241,1325,1,3,1995,2,1,2,18,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,1,2,1,424,1,5,0,3,2,3,3,2,2,18.28333282,NA,22,1,0,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"13242",13242,1325,1,3,1995,2,2,2,18,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,3,3,3,2,1,2,1,424,1,5,0,3,2,3,3,2,2,18.28333282,NA,22,1,0,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"13243",13243,1325,1,3,1995,2,3,1,18,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,3,3,3,2,1,2,1,424,1,5,0,3,2,3,3,2,2,18.28333282,NA,22,1,0,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"13244",13244,1325,1,3,1995,2,4,1,18,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,3,3,3,2,1,2,1,424,1,5,0,3,2,3,3,2,2,18.28333282,NA,22,1,0,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"13245",13245,1325,1,3,1995,2,5,2,18,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,3,3,3,2,1,2,1,424,1,5,0,3,2,3,3,2,2,18.28333282,NA,22,1,0,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"13246",13246,1325,1,3,1995,2,6,2,18,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,1,2,1,424,1,5,0,3,2,3,3,2,2,18.28333282,NA,22,1,0,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"13247",13247,1325,1,3,1995,2,7,1,18,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,3,3,3,2,1,2,1,424,1,5,0,3,2,3,3,2,2,18.28333282,NA,22,1,0,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"13248",13248,1325,1,3,1995,2,8,3,18,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,1,2,1,424,1,5,0,3,2,3,3,2,2,18.28333282,NA,22,1,0,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"13249",13249,1325,1,3,1995,2,9,3,18,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,3,3,3,2,1,2,1,424,1,5,0,3,2,3,3,2,2,18.28333282,NA,22,1,0,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"13250",13250,1325,1,3,1995,2,10,1,18,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,3,3,3,2,1,2,1,424,1,5,0,3,2,3,3,2,2,18.28333282,NA,22,1,0,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"13301",13301,1331,1,3,1954,2,1,2,18,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,2,2,3,2,2,1,1,850,2,2,0,5,4,16,2,7,3,18.53333282,NA,63,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"13302",13302,1331,1,3,1954,2,2,2,18,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,2,2,3,2,2,1,1,850,2,2,0,5,4,16,2,7,3,18.53333282,NA,63,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"13303",13303,1331,1,3,1954,2,3,1,18,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,2,2,3,2,2,1,1,850,2,2,0,5,4,16,2,7,3,18.53333282,NA,63,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"13304",13304,1331,1,3,1954,2,4,1,18,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,2,2,3,2,2,1,1,850,2,2,0,5,4,16,2,7,3,18.53333282,NA,63,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"13305",13305,1331,1,3,1954,2,5,2,18,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,2,2,3,2,2,1,1,850,2,2,0,5,4,16,2,7,3,18.53333282,NA,63,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"13306",13306,1331,1,3,1954,2,6,2,18,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,2,2,3,2,2,1,1,850,2,2,0,5,4,16,2,7,3,18.53333282,NA,63,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"13307",13307,1331,1,3,1954,2,7,1,18,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,2,2,3,2,2,1,1,850,2,2,0,5,4,16,2,7,3,18.53333282,NA,63,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"13308",13308,1331,1,3,1954,2,8,1,18,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,2,2,3,2,2,1,1,850,2,2,0,5,4,16,2,7,3,18.53333282,NA,63,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"13309",13309,1331,1,3,1954,2,9,3,18,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,2,2,3,2,2,1,1,850,2,2,0,5,4,16,2,7,3,18.53333282,NA,63,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
