"IDRow","ID","consent","country","year","Block","ChoiceQuestion","Choice","ChoiceSum","alt1attr1hh2","alt1attr1hh3","alt1attr2coast2","alt1attr2coast3","alt1attr3cost","alt1attr4perk1","alt1attr4perk2","alt2attr1hh2","alt2attr1hh3","alt2attr2coast2","alt2attr2coast3","alt2attr3cost","alt2attr4perk1","alt2attr4perk2","alt3attr1hh2","alt3attr1hh3","alt3attr2coast2","alt3attr2coast3","alt3attr3cost","alt3attr4perk1","alt3attr4perk2","env1","env2","env3","env4","env5","env6","env7","pay_elecbill","marital_status","num_adults","num_children","education","economic_status","distance_coast","buy_green_energy","ideo","income","duration_mins","too_short","age","completed","female","England","NI","Scotland","Double_id","cohabit","employed","higheduc","highincome","green"
"11537",11537,1154,1,2,1979,2,7,2,15,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,1,2,2,1,1,1,2,650,2,2,3,7,2,10,3,6,1,12.6833334,NA,38,1,0,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"11538",11538,1154,1,2,1979,2,8,2,15,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,650,2,2,3,7,2,10,3,6,1,12.6833334,NA,38,1,0,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"11539",11539,1154,1,2,1979,2,9,2,15,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,650,2,2,3,7,2,10,3,6,1,12.6833334,NA,38,1,0,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"11540",11540,1154,1,2,1979,2,10,2,15,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,650,2,2,3,7,2,10,3,6,1,12.6833334,NA,38,1,0,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"11591",11591,1160,1,2,1975,2,1,2,21,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,2,1,1,500,2,2,2,5,3,40,2,6,2,12.96666622,NA,42,1,0,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"11592",11592,1160,1,2,1975,2,2,3,21,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,3,3,3,2,2,1,1,500,2,2,2,5,3,40,2,6,2,12.96666622,NA,42,1,0,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"11593",11593,1160,1,2,1975,2,3,3,21,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,3,3,3,2,2,1,1,500,2,2,2,5,3,40,2,6,2,12.96666622,NA,42,1,0,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"11594",11594,1160,1,2,1975,2,4,1,21,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,3,3,3,2,2,1,1,500,2,2,2,5,3,40,2,6,2,12.96666622,NA,42,1,0,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"11595",11595,1160,1,2,1975,2,5,3,21,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,3,3,3,2,2,1,1,500,2,2,2,5,3,40,2,6,2,12.96666622,NA,42,1,0,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"11596",11596,1160,1,2,1975,2,6,2,21,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,2,1,1,500,2,2,2,5,3,40,2,6,2,12.96666622,NA,42,1,0,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"11597",11597,1160,1,2,1975,2,7,1,21,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,3,3,3,2,2,1,1,500,2,2,2,5,3,40,2,6,2,12.96666622,NA,42,1,0,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"11598",11598,1160,1,2,1975,2,8,2,21,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,2,1,1,500,2,2,2,5,3,40,2,6,2,12.96666622,NA,42,1,0,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"11599",11599,1160,1,2,1975,2,9,3,21,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,3,3,3,2,2,1,1,500,2,2,2,5,3,40,2,6,2,12.96666622,NA,42,1,0,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"11600",11600,1160,1,2,1975,2,10,1,21,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,3,3,3,2,2,1,1,500,2,2,2,5,3,40,2,6,2,12.96666622,NA,42,1,0,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"11611",11611,1162,1,2,1994,2,1,2,15,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,240,1,2,0,8,1,3,2,3,3,13,NA,23,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11612",11612,1162,1,2,1994,2,2,1,15,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,240,1,2,0,8,1,3,2,3,3,13,NA,23,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11613",11613,1162,1,2,1994,2,3,1,15,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,240,1,2,0,8,1,3,2,3,3,13,NA,23,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11614",11614,1162,1,2,1994,2,4,1,15,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,240,1,2,0,8,1,3,2,3,3,13,NA,23,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11615",11615,1162,1,2,1994,2,5,2,15,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,240,1,2,0,8,1,3,2,3,3,13,NA,23,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11616",11616,1162,1,2,1994,2,6,2,15,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,240,1,2,0,8,1,3,2,3,3,13,NA,23,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11617",11617,1162,1,2,1994,2,7,1,15,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,240,1,2,0,8,1,3,2,3,3,13,NA,23,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11618",11618,1162,1,2,1994,2,8,2,15,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,240,1,2,0,8,1,3,2,3,3,13,NA,23,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11619",11619,1162,1,2,1994,2,9,1,15,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,240,1,2,0,8,1,3,2,3,3,13,NA,23,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11620",11620,1162,1,2,1994,2,10,2,15,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,240,1,2,0,8,1,3,2,3,3,13,NA,23,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11651",11651,1166,1,2,1966,2,1,2,17,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,1,700,2,3,0,3,2,2,2,6,2,13.0666666,NA,51,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11652",11652,1166,1,2,1966,2,2,2,17,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,3,3,3,2,2,2,1,700,2,3,0,3,2,2,2,6,2,13.0666666,NA,51,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11653",11653,1166,1,2,1966,2,3,1,17,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,3,3,3,2,2,2,1,700,2,3,0,3,2,2,2,6,2,13.0666666,NA,51,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11654",11654,1166,1,2,1966,2,4,1,17,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,3,3,3,2,2,2,1,700,2,3,0,3,2,2,2,6,2,13.0666666,NA,51,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11655",11655,1166,1,2,1966,2,5,2,17,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,3,3,3,2,2,2,1,700,2,3,0,3,2,2,2,6,2,13.0666666,NA,51,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11656",11656,1166,1,2,1966,2,6,2,17,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,1,700,2,3,0,3,2,2,2,6,2,13.0666666,NA,51,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11657",11657,1166,1,2,1966,2,7,1,17,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,3,3,3,2,2,2,1,700,2,3,0,3,2,2,2,6,2,13.0666666,NA,51,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11658",11658,1166,1,2,1966,2,8,2,17,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,1,700,2,3,0,3,2,2,2,6,2,13.0666666,NA,51,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11659",11659,1166,1,2,1966,2,9,3,17,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,1,700,2,3,0,3,2,2,2,6,2,13.0666666,NA,51,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11660",11660,1166,1,2,1966,2,10,1,17,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,1,700,2,3,0,3,2,2,2,6,2,13.0666666,NA,51,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11751",11751,1176,1,2,1986,2,1,2,17,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,2,2,3,1,2,1,2,500,5,2,1,3,2,35,3,3,3,13.41666698,NA,31,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11752",11752,1176,1,2,1986,2,2,2,17,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,2,2,3,1,2,1,2,500,5,2,1,3,2,35,3,3,3,13.41666698,NA,31,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11753",11753,1176,1,2,1986,2,3,1,17,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,2,2,3,1,2,1,2,500,5,2,1,3,2,35,3,3,3,13.41666698,NA,31,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11754",11754,1176,1,2,1986,2,4,1,17,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,2,2,3,1,2,1,2,500,5,2,1,3,2,35,3,3,3,13.41666698,NA,31,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11755",11755,1176,1,2,1986,2,5,2,17,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,2,2,3,1,2,1,2,500,5,2,1,3,2,35,3,3,3,13.41666698,NA,31,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11756",11756,1176,1,2,1986,2,6,2,17,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,2,2,3,1,2,1,2,500,5,2,1,3,2,35,3,3,3,13.41666698,NA,31,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11757",11757,1176,1,2,1986,2,7,1,17,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,2,2,3,1,2,1,2,500,5,2,1,3,2,35,3,3,3,13.41666698,NA,31,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11758",11758,1176,1,2,1986,2,8,2,17,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,2,2,3,1,2,1,2,500,5,2,1,3,2,35,3,3,3,13.41666698,NA,31,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11759",11759,1176,1,2,1986,2,9,3,17,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,2,2,3,1,2,1,2,500,5,2,1,3,2,35,3,3,3,13.41666698,NA,31,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11760",11760,1176,1,2,1986,2,10,1,17,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,2,2,3,1,2,1,2,500,5,2,1,3,2,35,3,3,3,13.41666698,NA,31,1,1,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"11811",11811,1182,1,2,1989,2,1,2,17,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,350,1,1,0,5,1,30,3,5,3,13.55000019,NA,28,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11812",11812,1182,1,2,1989,2,2,2,17,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,350,1,1,0,5,1,30,3,5,3,13.55000019,NA,28,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11813",11813,1182,1,2,1989,2,3,1,17,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,350,1,1,0,5,1,30,3,5,3,13.55000019,NA,28,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11814",11814,1182,1,2,1989,2,4,1,17,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,350,1,1,0,5,1,30,3,5,3,13.55000019,NA,28,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11815",11815,1182,1,2,1989,2,5,1,17,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,1,350,1,1,0,5,1,30,3,5,3,13.55000019,NA,28,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11816",11816,1182,1,2,1989,2,6,2,17,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,350,1,1,0,5,1,30,3,5,3,13.55000019,NA,28,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11817",11817,1182,1,2,1989,2,7,1,17,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,1,350,1,1,0,5,1,30,3,5,3,13.55000019,NA,28,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11818",11818,1182,1,2,1989,2,8,1,17,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,350,1,1,0,5,1,30,3,5,3,13.55000019,NA,28,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11819",11819,1182,1,2,1989,2,9,3,17,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,350,1,1,0,5,1,30,3,5,3,13.55000019,NA,28,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11820",11820,1182,1,2,1989,2,10,3,17,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,350,1,1,0,5,1,30,3,5,3,13.55000019,NA,28,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"11871",11871,1188,1,2,1979,2,1,2,17,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1000,1,1,0,4,1,5,2,4,1,13.63333321,NA,38,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"11872",11872,1188,1,2,1979,2,2,2,17,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1000,1,1,0,4,1,5,2,4,1,13.63333321,NA,38,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"11873",11873,1188,1,2,1979,2,3,1,17,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1000,1,1,0,4,1,5,2,4,1,13.63333321,NA,38,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"11874",11874,1188,1,2,1979,2,4,1,17,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1000,1,1,0,4,1,5,2,4,1,13.63333321,NA,38,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"11875",11875,1188,1,2,1979,2,5,3,17,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1000,1,1,0,4,1,5,2,4,1,13.63333321,NA,38,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"11876",11876,1188,1,2,1979,2,6,2,17,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1000,1,1,0,4,1,5,2,4,1,13.63333321,NA,38,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"11877",11877,1188,1,2,1979,2,7,1,17,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1000,1,1,0,4,1,5,2,4,1,13.63333321,NA,38,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"11878",11878,1188,1,2,1979,2,8,1,17,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1000,1,1,0,4,1,5,2,4,1,13.63333321,NA,38,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"11879",11879,1188,1,2,1979,2,9,3,17,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1000,1,1,0,4,1,5,2,4,1,13.63333321,NA,38,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"11880",11880,1188,1,2,1979,2,10,1,17,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1000,1,1,0,4,1,5,2,4,1,13.63333321,NA,38,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"11951",11951,1196,1,2,1969,2,1,2,17,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,1,600,1,1,0,3,5,4,2,5,1,13.71666622,NA,48,1,1,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"11952",11952,1196,1,2,1969,2,2,2,17,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,2,2,2,2,3,2,1,600,1,1,0,3,5,4,2,5,1,13.71666622,NA,48,1,1,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"11953",11953,1196,1,2,1969,2,3,1,17,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,2,2,2,2,3,2,1,600,1,1,0,3,5,4,2,5,1,13.71666622,NA,48,1,1,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"11954",11954,1196,1,2,1969,2,4,1,17,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,2,2,2,2,3,2,1,600,1,1,0,3,5,4,2,5,1,13.71666622,NA,48,1,1,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"11955",11955,1196,1,2,1969,2,5,2,17,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,2,2,2,2,3,2,1,600,1,1,0,3,5,4,2,5,1,13.71666622,NA,48,1,1,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"11956",11956,1196,1,2,1969,2,6,2,17,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,1,600,1,1,0,3,5,4,2,5,1,13.71666622,NA,48,1,1,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"11957",11957,1196,1,2,1969,2,7,1,17,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,2,2,2,2,3,2,1,600,1,1,0,3,5,4,2,5,1,13.71666622,NA,48,1,1,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"11958",11958,1196,1,2,1969,2,8,2,17,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,1,600,1,1,0,3,5,4,2,5,1,13.71666622,NA,48,1,1,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"11959",11959,1196,1,2,1969,2,9,3,17,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,1,600,1,1,0,3,5,4,2,5,1,13.71666622,NA,48,1,1,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"11960",11960,1196,1,2,1969,2,10,1,17,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,1,600,1,1,0,3,5,4,2,5,1,13.71666622,NA,48,1,1,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"12011",12011,1202,1,2,1954,2,1,2,18,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,1000,2,2,3,6,1,5,1,7,6,13.8166666,NA,63,1,0,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"12012",12012,1202,1,2,1954,2,2,2,18,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,1000,2,2,3,6,1,5,1,7,6,13.8166666,NA,63,1,0,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"12013",12013,1202,1,2,1954,2,3,1,18,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,1000,2,2,3,6,1,5,1,7,6,13.8166666,NA,63,1,0,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"12014",12014,1202,1,2,1954,2,4,1,18,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,1000,2,2,3,6,1,5,1,7,6,13.8166666,NA,63,1,0,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"12015",12015,1202,1,2,1954,2,5,2,18,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,1,2,2,1,1,1,2,1000,2,2,3,6,1,5,1,7,6,13.8166666,NA,63,1,0,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"12016",12016,1202,1,2,1954,2,6,2,18,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,1000,2,2,3,6,1,5,1,7,6,13.8166666,NA,63,1,0,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"12017",12017,1202,1,2,1954,2,7,2,18,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,1,2,2,1,1,1,2,1000,2,2,3,6,1,5,1,7,6,13.8166666,NA,63,1,0,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"12018",12018,1202,1,2,1954,2,8,2,18,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,1000,2,2,3,6,1,5,1,7,6,13.8166666,NA,63,1,0,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"12019",12019,1202,1,2,1954,2,9,2,18,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,1000,2,2,3,6,1,5,1,7,6,13.8166666,NA,63,1,0,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"12020",12020,1202,1,2,1954,2,10,2,18,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,1000,2,2,3,6,1,5,1,7,6,13.8166666,NA,63,1,0,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"12031",12031,1204,1,2,1952,2,1,1,14,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,3,2,1,2,1,1,500,1,1,0,6,4,1,2,1,3,13.86666679,NA,65,1,1,0,1,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE
"12032",12032,1204,1,2,1952,2,2,1,14,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,3,2,1,2,1,1,500,1,1,0,6,4,1,2,1,3,13.86666679,NA,65,1,1,0,1,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE
"12033",12033,1204,1,2,1952,2,3,1,14,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,1,3,2,1,2,1,1,500,1,1,0,6,4,1,2,1,3,13.86666679,NA,65,1,1,0,1,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE
"12034",12034,1204,1,2,1952,2,4,1,14,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,1,3,2,1,2,1,1,500,1,1,0,6,4,1,2,1,3,13.86666679,NA,65,1,1,0,1,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE
"12035",12035,1204,1,2,1952,2,5,1,14,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,1,3,2,1,2,1,1,500,1,1,0,6,4,1,2,1,3,13.86666679,NA,65,1,1,0,1,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE
"12036",12036,1204,1,2,1952,2,6,1,14,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,1,3,2,1,2,1,1,500,1,1,0,6,4,1,2,1,3,13.86666679,NA,65,1,1,0,1,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE
"12037",12037,1204,1,2,1952,2,7,2,14,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,1,3,2,1,2,1,1,500,1,1,0,6,4,1,2,1,3,13.86666679,NA,65,1,1,0,1,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE
