"IDRow","ID","consent","country","year","Block","ChoiceQuestion","Choice","ChoiceSum","alt1attr1hh2","alt1attr1hh3","alt1attr2coast2","alt1attr2coast3","alt1attr3cost","alt1attr4perk1","alt1attr4perk2","alt2attr1hh2","alt2attr1hh3","alt2attr2coast2","alt2attr2coast3","alt2attr3cost","alt2attr4perk1","alt2attr4perk2","alt3attr1hh2","alt3attr1hh3","alt3attr2coast2","alt3attr2coast3","alt3attr3cost","alt3attr4perk1","alt3attr4perk2","env1","env2","env3","env4","env5","env6","env7","pay_elecbill","marital_status","num_adults","num_children","education","economic_status","distance_coast","buy_green_energy","ideo","income","duration_mins","too_short","age","completed","female","England","NI","Scotland","Double_id"
"10921",10921,1093,1,1,1972,2,1,1,15,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,800,2,2,3,6,1,5,2,4,5,11.46666622,NA,45,1,0,1,0,0,NA
"10922",10922,1093,1,1,1972,2,2,1,15,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,800,2,2,3,6,1,5,2,4,5,11.46666622,NA,45,1,0,1,0,0,NA
"10923",10923,1093,1,1,1972,2,3,2,15,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,800,2,2,3,6,1,5,2,4,5,11.46666622,NA,45,1,0,1,0,0,NA
"10924",10924,1093,1,1,1972,2,4,1,15,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,800,2,2,3,6,1,5,2,4,5,11.46666622,NA,45,1,0,1,0,0,NA
"10925",10925,1093,1,1,1972,2,5,1,15,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,1,1,2,1,1,1,1,800,2,2,3,6,1,5,2,4,5,11.46666622,NA,45,1,0,1,0,0,NA
"10926",10926,1093,1,1,1972,2,6,1,15,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,800,2,2,3,6,1,5,2,4,5,11.46666622,NA,45,1,0,1,0,0,NA
"10927",10927,1093,1,1,1972,2,7,2,15,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,1,1,2,1,1,1,1,800,2,2,3,6,1,5,2,4,5,11.46666622,NA,45,1,0,1,0,0,NA
"10928",10928,1093,1,1,1972,2,8,2,15,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,800,2,2,3,6,1,5,2,4,5,11.46666622,NA,45,1,0,1,0,0,NA
"10929",10929,1093,1,1,1972,2,9,2,15,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,800,2,2,3,6,1,5,2,4,5,11.46666622,NA,45,1,0,1,0,0,NA
"10930",10930,1093,1,1,1972,2,10,2,15,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,800,2,2,3,6,1,5,2,4,5,11.46666622,NA,45,1,0,1,0,0,NA
"10941",10941,1095,1,1,1961,2,1,2,16,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,350,2,2,0,5,4,30,2,5,4,11.5666666,NA,56,1,1,1,0,0,NA
"10942",10942,1095,1,1,1961,2,2,1,16,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,350,2,2,0,5,4,30,2,5,4,11.5666666,NA,56,1,1,1,0,0,NA
"10943",10943,1095,1,1,1961,2,3,1,16,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,350,2,2,0,5,4,30,2,5,4,11.5666666,NA,56,1,1,1,0,0,NA
"10944",10944,1095,1,1,1961,2,4,1,16,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,350,2,2,0,5,4,30,2,5,4,11.5666666,NA,56,1,1,1,0,0,NA
"10945",10945,1095,1,1,1961,2,5,1,16,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,1,1,1,1,2,1,1,350,2,2,0,5,4,30,2,5,4,11.5666666,NA,56,1,1,1,0,0,NA
"10946",10946,1095,1,1,1961,2,6,2,16,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,350,2,2,0,5,4,30,2,5,4,11.5666666,NA,56,1,1,1,0,0,NA
"10947",10947,1095,1,1,1961,2,7,2,16,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,1,1,1,1,2,1,1,350,2,2,0,5,4,30,2,5,4,11.5666666,NA,56,1,1,1,0,0,NA
"10948",10948,1095,1,1,1961,2,8,2,16,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,350,2,2,0,5,4,30,2,5,4,11.5666666,NA,56,1,1,1,0,0,NA
"10949",10949,1095,1,1,1961,2,9,2,16,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,350,2,2,0,5,4,30,2,5,4,11.5666666,NA,56,1,1,1,0,0,NA
"10950",10950,1095,1,1,1961,2,10,2,16,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,350,2,2,0,5,4,30,2,5,4,11.5666666,NA,56,1,1,1,0,0,NA
"10951",10951,1096,1,1,1963,2,1,2,16,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,3,3,3,1,3,1,1,500,2,2,1,8,4,30,2,3,5,11.58333302,NA,54,1,0,1,0,0,NA
"10952",10952,1096,1,1,1963,2,2,2,16,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,3,3,3,1,3,1,1,500,2,2,1,8,4,30,2,3,5,11.58333302,NA,54,1,0,1,0,0,NA
"10953",10953,1096,1,1,1963,2,3,1,16,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,3,3,3,1,3,1,1,500,2,2,1,8,4,30,2,3,5,11.58333302,NA,54,1,0,1,0,0,NA
"10954",10954,1096,1,1,1963,2,4,1,16,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,3,3,3,1,3,1,1,500,2,2,1,8,4,30,2,3,5,11.58333302,NA,54,1,0,1,0,0,NA
"10955",10955,1096,1,1,1963,2,5,2,16,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,3,3,3,1,3,1,1,500,2,2,1,8,4,30,2,3,5,11.58333302,NA,54,1,0,1,0,0,NA
"10956",10956,1096,1,1,1963,2,6,2,16,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,3,3,3,1,3,1,1,500,2,2,1,8,4,30,2,3,5,11.58333302,NA,54,1,0,1,0,0,NA
"10957",10957,1096,1,1,1963,2,7,1,16,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,3,3,3,1,3,1,1,500,2,2,1,8,4,30,2,3,5,11.58333302,NA,54,1,0,1,0,0,NA
"10958",10958,1096,1,1,1963,2,8,2,16,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,3,3,3,1,3,1,1,500,2,2,1,8,4,30,2,3,5,11.58333302,NA,54,1,0,1,0,0,NA
"10959",10959,1096,1,1,1963,2,9,2,16,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,3,3,3,1,3,1,1,500,2,2,1,8,4,30,2,3,5,11.58333302,NA,54,1,0,1,0,0,NA
"10960",10960,1096,1,1,1963,2,10,1,16,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,3,3,3,1,3,1,1,500,2,2,1,8,4,30,2,3,5,11.58333302,NA,54,1,0,1,0,0,NA
"10961",10961,1097,1,3,1956,2,1,1,16,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,840,1,1,0,4,4,5,2,5,2,11.61666679,NA,61,1,1,0,0,1,NA
"10962",10962,1097,1,3,1956,2,2,1,16,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,840,1,1,0,4,4,5,2,5,2,11.61666679,NA,61,1,1,0,0,1,NA
"10963",10963,1097,1,3,1956,2,3,2,16,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,840,1,1,0,4,4,5,2,5,2,11.61666679,NA,61,1,1,0,0,1,NA
"10964",10964,1097,1,3,1956,2,4,2,16,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,840,1,1,0,4,4,5,2,5,2,11.61666679,NA,61,1,1,0,0,1,NA
"10965",10965,1097,1,3,1956,2,5,1,16,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,840,1,1,0,4,4,5,2,5,2,11.61666679,NA,61,1,1,0,0,1,NA
"10966",10966,1097,1,3,1956,2,6,2,16,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,840,1,1,0,4,4,5,2,5,2,11.61666679,NA,61,1,1,0,0,1,NA
"10967",10967,1097,1,3,1956,2,7,1,16,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,840,1,1,0,4,4,5,2,5,2,11.61666679,NA,61,1,1,0,0,1,NA
"10968",10968,1097,1,3,1956,2,8,2,16,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,840,1,1,0,4,4,5,2,5,2,11.61666679,NA,61,1,1,0,0,1,NA
"10969",10969,1097,1,3,1956,2,9,2,16,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,840,1,1,0,4,4,5,2,5,2,11.61666679,NA,61,1,1,0,0,1,NA
"10970",10970,1097,1,3,1956,2,10,2,16,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,840,1,1,0,4,4,5,2,5,2,11.61666679,NA,61,1,1,0,0,1,NA
"10971",10971,1098,1,2,1993,2,1,1,16,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,2,3,1,2,2,1,50,5,2,0,8,1,8,2,1,1,11.66666698,NA,24,1,1,0,1,0,NA
"10972",10972,1098,1,2,1993,2,2,2,16,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,2,3,1,2,2,1,50,5,2,0,8,1,8,2,1,1,11.66666698,NA,24,1,1,0,1,0,NA
"10973",10973,1098,1,2,1993,2,3,2,16,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,1,2,3,1,2,2,1,50,5,2,0,8,1,8,2,1,1,11.66666698,NA,24,1,1,0,1,0,NA
"10974",10974,1098,1,2,1993,2,4,2,16,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,1,2,3,1,2,2,1,50,5,2,0,8,1,8,2,1,1,11.66666698,NA,24,1,1,0,1,0,NA
"10975",10975,1098,1,2,1993,2,5,1,16,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,1,2,3,1,2,2,1,50,5,2,0,8,1,8,2,1,1,11.66666698,NA,24,1,1,0,1,0,NA
"10976",10976,1098,1,2,1993,2,6,2,16,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,1,2,3,1,2,2,1,50,5,2,0,8,1,8,2,1,1,11.66666698,NA,24,1,1,0,1,0,NA
"10977",10977,1098,1,2,1993,2,7,1,16,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,1,2,3,1,2,2,1,50,5,2,0,8,1,8,2,1,1,11.66666698,NA,24,1,1,0,1,0,NA
"10978",10978,1098,1,2,1993,2,8,1,16,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,1,2,3,1,2,2,1,50,5,2,0,8,1,8,2,1,1,11.66666698,NA,24,1,1,0,1,0,NA
"10979",10979,1098,1,2,1993,2,9,3,16,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,1,2,3,1,2,2,1,50,5,2,0,8,1,8,2,1,1,11.66666698,NA,24,1,1,0,1,0,NA
"10980",10980,1098,1,2,1993,2,10,1,16,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,1,2,3,1,2,2,1,50,5,2,0,8,1,8,2,1,1,11.66666698,NA,24,1,1,0,1,0,NA
"10981",10981,1099,1,1,1996,2,1,2,14,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,250,1,2,0,3,2,4,2,5,1,11.66666698,NA,21,1,1,1,0,0,NA
"10982",10982,1099,1,1,1996,2,2,1,14,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,250,1,2,0,3,2,4,2,5,1,11.66666698,NA,21,1,1,1,0,0,NA
"10983",10983,1099,1,1,1996,2,3,2,14,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,250,1,2,0,3,2,4,2,5,1,11.66666698,NA,21,1,1,1,0,0,NA
"10984",10984,1099,1,1,1996,2,4,1,14,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,250,1,2,0,3,2,4,2,5,1,11.66666698,NA,21,1,1,1,0,0,NA
"10985",10985,1099,1,1,1996,2,5,1,14,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,250,1,2,0,3,2,4,2,5,1,11.66666698,NA,21,1,1,1,0,0,NA
"10986",10986,1099,1,1,1996,2,6,1,14,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,250,1,2,0,3,2,4,2,5,1,11.66666698,NA,21,1,1,1,0,0,NA
"10987",10987,1099,1,1,1996,2,7,2,14,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,250,1,2,0,3,2,4,2,5,1,11.66666698,NA,21,1,1,1,0,0,NA
"10988",10988,1099,1,1,1996,2,8,2,14,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,250,1,2,0,3,2,4,2,5,1,11.66666698,NA,21,1,1,1,0,0,NA
"10989",10989,1099,1,1,1996,2,9,1,14,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,250,1,2,0,3,2,4,2,5,1,11.66666698,NA,21,1,1,1,0,0,NA
"10990",10990,1099,1,1,1996,2,10,1,14,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,250,1,2,0,3,2,4,2,5,1,11.66666698,NA,21,1,1,1,0,0,NA
"10991",10991,1100,1,2,1958,2,1,2,16,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,2,1,2,2,3,2,2,500,2,2,0,5,4,10,3,7,4,11.6833334,NA,59,1,0,0,1,0,NA
"10992",10992,1100,1,2,1958,2,2,2,16,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,2,1,2,2,3,2,2,500,2,2,0,5,4,10,3,7,4,11.6833334,NA,59,1,0,0,1,0,NA
"10993",10993,1100,1,2,1958,2,3,1,16,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,2,1,2,2,3,2,2,500,2,2,0,5,4,10,3,7,4,11.6833334,NA,59,1,0,0,1,0,NA
"10994",10994,1100,1,2,1958,2,4,1,16,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,2,1,2,2,3,2,2,500,2,2,0,5,4,10,3,7,4,11.6833334,NA,59,1,0,0,1,0,NA
"10995",10995,1100,1,2,1958,2,5,2,16,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,2,1,2,2,3,2,2,500,2,2,0,5,4,10,3,7,4,11.6833334,NA,59,1,0,0,1,0,NA
"10996",10996,1100,1,2,1958,2,6,2,16,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,2,1,2,2,3,2,2,500,2,2,0,5,4,10,3,7,4,11.6833334,NA,59,1,0,0,1,0,NA
"10997",10997,1100,1,2,1958,2,7,1,16,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,2,1,2,2,3,2,2,500,2,2,0,5,4,10,3,7,4,11.6833334,NA,59,1,0,0,1,0,NA
"10998",10998,1100,1,2,1958,2,8,1,16,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,2,1,2,2,3,2,2,500,2,2,0,5,4,10,3,7,4,11.6833334,NA,59,1,0,0,1,0,NA
"10999",10999,1100,1,2,1958,2,9,3,16,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,2,1,2,2,3,2,2,500,2,2,0,5,4,10,3,7,4,11.6833334,NA,59,1,0,0,1,0,NA
"11000",11000,1100,1,2,1958,2,10,1,16,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,2,1,2,2,3,2,2,500,2,2,0,5,4,10,3,7,4,11.6833334,NA,59,1,0,0,1,0,NA
"11001",11001,1101,1,1,1996,2,1,2,16,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,500,1,3,0,3,1,20,2,10,5,11.69999981,NA,21,1,0,1,0,0,NA
"11002",11002,1101,1,1,1996,2,2,2,16,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,500,1,3,0,3,1,20,2,10,5,11.69999981,NA,21,1,0,1,0,0,NA
"11003",11003,1101,1,1,1996,2,3,2,16,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,500,1,3,0,3,1,20,2,10,5,11.69999981,NA,21,1,0,1,0,0,NA
"11004",11004,1101,1,1,1996,2,4,1,16,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,500,1,3,0,3,1,20,2,10,5,11.69999981,NA,21,1,0,1,0,0,NA
"11005",11005,1101,1,1,1996,2,5,1,16,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,1,1,1,1,2,2,2,500,1,3,0,3,1,20,2,10,5,11.69999981,NA,21,1,0,1,0,0,NA
"11006",11006,1101,1,1,1996,2,6,2,16,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,500,1,3,0,3,1,20,2,10,5,11.69999981,NA,21,1,0,1,0,0,NA
"11007",11007,1101,1,1,1996,2,7,2,16,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,1,1,1,1,2,2,2,500,1,3,0,3,1,20,2,10,5,11.69999981,NA,21,1,0,1,0,0,NA
"11008",11008,1101,1,1,1996,2,8,2,16,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,500,1,3,0,3,1,20,2,10,5,11.69999981,NA,21,1,0,1,0,0,NA
"11009",11009,1101,1,1,1996,2,9,1,16,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,500,1,3,0,3,1,20,2,10,5,11.69999981,NA,21,1,0,1,0,0,NA
"11010",11010,1101,1,1,1996,2,10,1,16,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,500,1,3,0,3,1,20,2,10,5,11.69999981,NA,21,1,0,1,0,0,NA
"11011",11011,1102,1,1,1957,2,1,2,13,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,2,1000,2,2,1,3,6,8,2,5,1,11.71666622,NA,60,1,1,1,0,0,NA
"11012",11012,1102,1,1,1957,2,2,2,13,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,3,3,3,2,3,2,2,1000,2,2,1,3,6,8,2,5,1,11.71666622,NA,60,1,1,1,0,0,NA
"11013",11013,1102,1,1,1957,2,3,1,13,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,3,3,3,2,3,2,2,1000,2,2,1,3,6,8,2,5,1,11.71666622,NA,60,1,1,1,0,0,NA
"11014",11014,1102,1,1,1957,2,4,1,13,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,3,3,3,2,3,2,2,1000,2,2,1,3,6,8,2,5,1,11.71666622,NA,60,1,1,1,0,0,NA
"11015",11015,1102,1,1,1957,2,5,1,13,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,3,3,3,2,3,2,2,1000,2,2,1,3,6,8,2,5,1,11.71666622,NA,60,1,1,1,0,0,NA
"11016",11016,1102,1,1,1957,2,6,2,13,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,2,1000,2,2,1,3,6,8,2,5,1,11.71666622,NA,60,1,1,1,0,0,NA
"11017",11017,1102,1,1,1957,2,7,1,13,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,3,3,3,2,3,2,2,1000,2,2,1,3,6,8,2,5,1,11.71666622,NA,60,1,1,1,0,0,NA
"11018",11018,1102,1,1,1957,2,8,1,13,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,2,1000,2,2,1,3,6,8,2,5,1,11.71666622,NA,60,1,1,1,0,0,NA
"11019",11019,1102,1,1,1957,2,9,1,13,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,2,1000,2,2,1,3,6,8,2,5,1,11.71666622,NA,60,1,1,1,0,0,NA
"11020",11020,1102,1,1,1957,2,10,1,13,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,2,1000,2,2,1,3,6,8,2,5,1,11.71666622,NA,60,1,1,1,0,0,NA
"11021",11021,1103,1,1,1956,2,1,2,19,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,0,4,1,0,6,4,25,2,4,3,11.73333359,NA,61,1,1,1,0,0,NA
"11022",11022,1103,1,1,1956,2,2,2,19,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,0,4,1,0,6,4,25,2,4,3,11.73333359,NA,61,1,1,1,0,0,NA
"11023",11023,1103,1,1,1956,2,3,2,19,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,0,4,1,0,6,4,25,2,4,3,11.73333359,NA,61,1,1,1,0,0,NA
"11024",11024,1103,1,1,1956,2,4,2,19,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,0,4,1,0,6,4,25,2,4,3,11.73333359,NA,61,1,1,1,0,0,NA
"11025",11025,1103,1,1,1956,2,5,3,19,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,1,2,2,2,2,2,1,0,4,1,0,6,4,25,2,4,3,11.73333359,NA,61,1,1,1,0,0,NA
"11026",11026,1103,1,1,1956,2,6,1,19,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,0,4,1,0,6,4,25,2,4,3,11.73333359,NA,61,1,1,1,0,0,NA
"11027",11027,1103,1,1,1956,2,7,1,19,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,1,2,2,2,2,2,1,0,4,1,0,6,4,25,2,4,3,11.73333359,NA,61,1,1,1,0,0,NA
"11028",11028,1103,1,1,1956,2,8,1,19,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,0,4,1,0,6,4,25,2,4,3,11.73333359,NA,61,1,1,1,0,0,NA
"11029",11029,1103,1,1,1956,2,9,3,19,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,0,4,1,0,6,4,25,2,4,3,11.73333359,NA,61,1,1,1,0,0,NA
"11030",11030,1103,1,1,1956,2,10,2,19,0,0,0,1,10,1,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,0,4,1,0,6,4,25,2,4,3,11.73333359,NA,61,1,1,1,0,0,NA
"11031",11031,1104,1,2,1970,2,1,2,21,0,1,1,0,150,1,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1,200,5,2,1,3,1,30,2,7,2,11.73333359,NA,47,1,0,0,1,0,NA
"11032",11032,1104,1,2,1970,2,2,2,21,0,1,1,0,150,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1,200,5,2,1,3,1,30,2,7,2,11.73333359,NA,47,1,0,0,1,0,NA
"11033",11033,1104,1,2,1970,2,3,1,21,0,0,0,1,20,0,0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1,200,5,2,1,3,1,30,2,7,2,11.73333359,NA,47,1,0,0,1,0,NA
"11034",11034,1104,1,2,1970,2,4,1,21,0,1,1,0,20,0,0,1,0,0,0,150,1,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1,200,5,2,1,3,1,30,2,7,2,11.73333359,NA,47,1,0,0,1,0,NA
"11035",11035,1104,1,2,1970,2,5,2,21,1,0,0,1,50,1,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,2,1,2,1,2,2,1,200,5,2,1,3,1,30,2,7,2,11.73333359,NA,47,1,0,0,1,0,NA
"11036",11036,1104,1,2,1970,2,6,2,21,0,1,0,0,150,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1,200,5,2,1,3,1,30,2,7,2,11.73333359,NA,47,1,0,0,1,0,NA
"11037",11037,1104,1,2,1970,2,7,3,21,0,0,0,1,10,0,0,0,1,0,1,100,0,1,0,0,0,0,0,0,0,2,1,2,1,2,2,1,200,5,2,1,3,1,30,2,7,2,11.73333359,NA,47,1,0,0,1,0,NA
"11038",11038,1104,1,2,1970,2,8,2,21,0,0,0,0,10,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1,200,5,2,1,3,1,30,2,7,2,11.73333359,NA,47,1,0,0,1,0,NA
"11039",11039,1104,1,2,1970,2,9,3,21,0,0,0,1,100,0,0,1,0,0,1,150,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1,200,5,2,1,3,1,30,2,7,2,11.73333359,NA,47,1,0,0,1,0,NA
